Timestamp,CSI Data
2024-09-09 15:26:17,",160,d8:d8:66:4a:d4:1e,-40,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5152258,0,83,0,128,1,""[83,-80,4,0,11,9,11,10,12,10,11,10,10,9,10,8,8,7,7,5,5,3,4,0,3,-2,2,-5,2,-7,2,-9,2,-11,2,-13,3,-14,3,-15,3,-14,4,-14,4,-13,3,-11,3,-10,2,-9,1,-8,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-12,0,-12,1,-11,1,-9,1,-7,0,-5,-1,-3,-3,-1,-5,1,-7,2,-9,3,-11,4,-13,4,-14,4,-15,3,-15,2,-15,2,-14,2,-12,1,-10,1,-7,1,-5,2,-2,2,1,3,4,4,6,5]"""
2024-09-09 15:26:17,",161,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5171109,0,83,0,128,1,""[83,-80,4,0,-8,-14,-8,-15,-7,-16,-7,-15,-7,-14,-6,-13,-5,-11,-5,-8,-5,-6,-5,-3,-5,0,-5,3,-6,5,-6,7,-7,9,-8,10,-9,11,-9,11,-10,11,-10,10,-9,9,-8,8,-7,7,-6,6,-5,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-6,11,-7,10,-7,8,-6,6,-5,5,-3,3,-1,2,2,1,4,0,7,0,9,0,11,1,13,1,14,2,14,3,14,4,13,4,12,4,11,3,9,2,6,1,4,-1,1,-3,-1,-5,-3,-7,-4,-9]"""
2024-09-09 15:26:17,",162,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5181208,0,83,0,128,1,""[83,-80,4,0,-8,14,-8,14,-8,14,-8,14,-8,13,-7,11,-6,10,-4,8,-2,6,0,4,3,3,5,1,7,0,10,0,11,-1,13,0,14,0,15,0,15,0,14,1,13,1,11,1,9,1,8,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,11,-5,11,-3,10,-2,8,-1,6,-1,4,-1,1,-2,-1,-3,-3,-5,-5,-7,-7,-9,-8,-11,-8,-13,-8,-14,-8,-14,-7,-15,-7,-14,-6,-13,-5,-11,-5,-9,-4,-7,-4,-4,-4,0,-4,3,-4,6,-5,8]"""
2024-09-09 15:26:17,",163,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5192726,0,83,0,128,1,""[83,-80,4,0,14,4,14,4,14,5,13,4,12,4,11,3,9,3,7,1,5,0,4,-2,2,-4,0,-6,-1,-8,-1,-10,-2,-12,-2,-13,-2,-14,-1,-15,-1,-14,0,-14,0,-12,0,-11,0,-9,0,-8,-1,-7,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-10,-6,-10,-4,-9,-3,-8,-2,-6,-2,-4,-3,-1,-3,1,-4,3,-5,5,-7,7,-8,8,-10,8,-11,9,-11,9,-12,8,-11,7,-10,6,-9,5,-7,5,-5,4,-2,3,0,2,3,2,6,2,7,2]"""
2024-09-09 15:26:17,",164,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5204941,0,83,0,128,1,""[83,-80,4,0,28,8,29,10,29,10,27,10,25,9,22,8,18,5,15,2,11,-1,7,-4,4,-8,2,-13,0,-17,-2,-21,-2,-24,-1,-26,-1,-28,0,-29,0,-28,1,-26,2,-24,2,-21,1,-18,-1,-15,-2,-13,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-15,-19,-13,-19,-10,-17,-7,-15,-6,-11,-5,-6,-5,-1,-6,4,-8,9,-10,13,-13,16,-16,18,-19,19,-21,19,-23,19,-23,17,-22,16,-20,14,-17,12,-13,10,-8,8,-3,7,3,6,8,5,13,6,17,6]"""
2024-09-09 15:26:17,",165,d8:d8:66:4a:d4:1e,-40,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5216589,0,83,0,128,1,""[83,-80,4,0,-16,5,-17,4,-16,4,-16,3,-14,3,-12,3,-10,2,-7,3,-5,3,-2,3,1,4,3,5,5,7,7,8,8,10,8,11,8,12,8,12,7,12,7,12,5,10,4,9,4,7,4,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,3,10,3,8,4,6,3,4,2,3,0,1,-2,0,-5,0,-7,0,-10,0,-12,1,-13,2,-15,3,-15,3,-15,4,-15,4,-14,3,-12,2,-10,1,-8,0,-6,-2,-4,-4,-2,-6,0,-9,2,-10,2]"""
2024-09-09 15:26:17,",166,d8:d8:66:4a:d4:1e,-43,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5227629,0,83,0,128,1,""[83,-80,4,0,-36,0,-37,-2,-36,-3,-34,-3,-31,-3,-26,-2,-22,-1,-17,2,-12,4,-7,8,-3,13,1,17,3,22,4,26,4,29,4,32,3,34,1,34,-1,32,-2,30,-2,26,-2,22,-1,18,1,15,3,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,24,4,22,6,18,7,14,6,10,3,7,-1,4,-6,2,-11,1,-17,2,-21,3,-25,5,-29,7,-31,9,-32,11,-32,12,-30,11,-27,10,-24,8,-20,5,-16,0,-12,-5,-9,-10,-5,-15,-3,-21,-2,-26,-1]"""
2024-09-09 15:26:17,",167,d8:d8:66:4a:d4:1e,-43,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5258912,0,83,0,128,1,""[83,-80,4,0,10,33,9,34,8,34,7,33,6,30,5,25,5,20,6,15,7,9,10,4,13,-1,16,-6,20,-9,24,-11,27,-12,30,-12,32,-11,32,-10,31,-8,29,-6,26,-5,22,-4,18,-4,14,-6,12,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,-7,-26,-5,-24,-2,-21,-1,-18,-2,-13,-4,-9,-7,-4,-11,0,-16,3,-20,5,-24,6,-28,5,-31,4,-33,2,-34,1,-33,-1,-31,-2,-27,-2,-23,-2,-18,0,-13,2,-8,6,-3,10,1,14,5,19,7,23]"""
2024-09-09 15:26:17,",168,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5270584,0,83,0,128,1,""[83,-80,4,0,-27,16,-28,15,-29,14,-28,13,-26,12,-23,10,-19,9,-15,9,-10,9,-5,9,0,10,5,12,9,14,12,17,14,19,15,22,15,23,15,24,13,24,11,23,9,22,8,19,7,16,7,13,7,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,21,-11,20,-8,18,-5,15,-4,11,-3,7,-4,2,-6,-2,-8,-6,-12,-9,-15,-10,-19,-11,-23,-10,-27,-9,-29,-8,-29,-7,-29,-5,-27,-4,-25,-4,-21,-4,-17,-5,-12,-7,-8,-9,-3,-11,2,-15,6,-18,9]"""
2024-09-09 15:26:17,",169,d8:d8:66:4a:d4:1e,-38,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5281246,0,83,0,128,1,""[83,-80,4,0,22,23,22,25,21,25,20,24,18,23,16,20,14,16,12,12,11,7,9,1,9,-5,9,-10,9,-15,10,-19,11,-22,13,-25,15,-26,16,-27,17,-26,17,-24,16,-21,14,-18,11,-16,9,-14,6,-13,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-7,-6,-25,-4,-24,-2,-22,0,-18,-1,-14,-2,-9,-4,-4,-8,0,-12,4,-16,7,-20,8,-24,9,-28,9,-30,8,-31,7,-31,6,-29,5,-26,4,-23,3,-19,4,-13,4,-7,5,-2,7,4,9,8,12,11,15]"""
2024-09-09 15:26:17,",170,d8:d8:66:4a:d4:1e,-38,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5299584,0,83,0,128,1,""[83,-80,4,0,10,-7,4,-7,-2,-7,-8,-8,-13,-10,-17,-11,-21,-13,-23,-14,-25,-15,-26,-16,-25,-16,-24,-16,-23,-15,-21,-14,-18,-11,-14,-8,-12,-4,-10,0,-9,5,-8,9,-7,13,-7,16,-8,19,-9,21,-10,22,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,2,12,2,17,2,20,0,24,-1,26,-3,27,-5,27,-7,26,-8,23,-7,20,-6,15,-4,11,-1,7,3,2,7,-1,11,-4,16,-7,20,-9,23,-10,26,-11,28,-11,29,-11,28,-10,27,-8,25,-8]"""
2024-09-09 15:26:17,",171,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5318082,0,83,0,128,1,""[83,-80,4,0,7,14,7,14,7,14,7,13,6,12,6,10,5,8,4,6,3,3,2,0,1,-3,1,-6,0,-9,0,-12,0,-14,1,-15,1,-16,1,-16,1,-16,2,-15,2,-13,1,-11,1,-9,0,-7,-1,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-3,10,-3,9,-2,7,-1,5,-1,3,-1,0,-1,-3,-2,-6,-3,-8,-5,-10,-6,-11,-7,-12,-9,-12,-10,-13,-10,-12,-10,-11,-9,-10,-9,-9,-7,-7,-5,-5,-3,-3,-1,-1,1,1,4,2,6,3,8]"""
2024-09-09 15:26:17,",172,d8:d8:66:4a:d4:1e,-38,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5329363,0,83,0,128,1,""[83,-80,4,0,6,-8,0,-6,-6,-3,-12,-1,-18,1,-22,2,-26,3,-29,4,-31,5,-31,5,-31,4,-29,4,-27,4,-24,3,-19,3,-14,4,-9,5,-4,7,1,9,7,10,11,12,13,14,15,16,16,19,17,20,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,1,13,0,18,-1,22,-2,25,-4,27,-6,28,-7,27,-8,25,-9,22,-8,18,-7,14,-5,9,-1,4,3,-1,7,-5,11,-9,15,-13,18,-16,21,-18,24,-19,25,-20,25,-20,24,-19,23,-17,22,-16]"""
2024-09-09 15:26:17,",173,d8:d8:66:4a:d4:1e,-40,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5341772,0,83,0,128,1,""[83,-80,4,0,-13,-11,-13,-11,-13,-11,-12,-10,-11,-9,-10,-7,-8,-5,-6,-3,-4,-1,-2,1,-1,4,1,6,2,9,3,11,4,12,4,14,4,14,4,14,4,14,3,13,3,11,2,9,2,7,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-9,6,-9,5,-8,3,-7,2,-5,1,-2,0,0,0,3,0,6,0,8,1,10,1,12,2,13,3,14,3,14,4,13,4,12,4,10,3,8,2,6,1,3,0,1,-1,-2,-3,-5,-4,-7,-6,-8,-8]"""
2024-09-09 15:26:17,",174,d8:d8:66:4a:d4:1e,-44,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5352749,0,83,0,128,1,""[83,-80,4,0,26,-19,27,-18,26,-17,24,-16,21,-14,17,-13,12,-11,7,-10,1,-9,-4,-8,-10,-8,-15,-8,-20,-9,-24,-11,-26,-12,-28,-14,-28,-15,-28,-16,-26,-16,-23,-16,-20,-14,-17,-11,-14,-8,-12,-5,-11,-2,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-20,-7,-18,-7,-15,-8,-11,-7,-7,-4,-4,0,-1,4,1,9,2,14,3,18,2,22,1,26,-1,28,-2,29,-3,28,-4,27,-5,24,-4,20,-3,16,-1,11,1,6,5,1,8,-4,12,-8,16,-11,20,-14]"""
2024-09-09 15:26:17,",175,d8:d8:66:4a:d4:1e,-44,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5361762,0,83,0,128,1,""[83,-80,4,0,27,22,26,23,25,23,23,22,20,19,18,15,15,10,12,5,10,-1,9,-6,9,-12,9,-18,10,-22,12,-26,14,-29,16,-30,18,-30,19,-30,19,-27,18,-24,16,-21,13,-18,10,-15,6,-14,2,-13,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-14,-18,-12,-18,-9,-16,-6,-13,-5,-8,-5,-3,-7,3,-9,8,-12,12,-16,15,-19,17,-23,18,-26,18,-27,16,-28,15,-27,13,-25,11,-22,9,-17,8,-12,7,-5,7,1,8,7,9,12,11,17,14,21,16]"""
2024-09-09 15:26:17,",176,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5388731,0,83,0,128,1,""[83,-80,4,0,-8,-15,-8,-15,-7,-16,-6,-15,-6,-14,-5,-12,-5,-10,-5,-8,-5,-6,-6,-3,-7,-1,-8,1,-10,2,-12,4,-13,4,-14,4,-15,4,-16,3,-16,2,-15,1,-14,1,-12,0,-10,0,-9,1,-8,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,7,7,7,5,7,4,6,3,4,3,2,3,0,4,-2,5,-4,7,-6,8,-7,10,-8,11,-8,12,-7,13,-7,13,-6,12,-5,11,-4,9,-4,7,-4,5,-4,2,-5,0,-6,-2,-7,-4,-9,-5,-10]"""
2024-09-09 15:26:17,",177,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5404757,0,83,0,128,1,""[83,-80,4,0,-1,-16,-1,-16,0,-17,0,-16,1,-15,0,-13,0,-12,-1,-10,-2,-8,-4,-6,-5,-5,-7,-3,-9,-3,-11,-2,-12,-2,-14,-3,-15,-3,-15,-4,-15,-5,-14,-5,-13,-5,-12,-5,-10,-5,-9,-4,-8,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,3,9,2,9,1,7,1,6,1,4,2,2,4,0,5,-1,7,-2,9,-3,11,-3,12,-2,13,-1,14,-1,14,0,13,1,12,1,10,1,8,0,7,-1,5,-2,3,-4,1,-6,0,-9,0,-10]"""
2024-09-09 15:26:17,",178,d8:d8:66:4a:d4:1e,-38,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5416371,0,83,0,128,1,""[83,-80,4,0,5,15,7,10,9,5,13,1,16,-2,19,-5,23,-7,26,-8,28,-9,29,-9,30,-8,30,-7,29,-6,26,-5,23,-4,20,-4,16,-6,12,-8,9,-11,6,-13,4,-16,4,-19,4,-22,5,-24,6,-25,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,6,-10,9,-13,12,-17,13,-21,13,-24,13,-27,11,-28,9,-28,7,-26,4,-23,2,-19,2,-15,2,-10,4,-5,6,-1,9,2,13,4,17,6,21,7,25,7,28,7,30,6,31,5,31,3,30,2,29]"""
2024-09-09 15:26:17,",179,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5428491,0,83,0,128,1,""[83,-80,4,0,-20,24,-22,25,-23,25,-23,24,-21,22,-19,20,-16,17,-12,14,-8,12,-2,10,3,9,8,8,13,8,18,9,21,10,24,12,26,14,26,15,25,16,24,17,21,17,18,15,15,13,13,11,12,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,20,-14,20,-12,18,-9,16,-6,12,-5,8,-5,2,-5,-3,-7,-7,-10,-11,-13,-14,-16,-16,-20,-16,-23,-16,-26,-16,-27,-14,-28,-12,-27,-11,-25,-9,-22,-9,-17,-8,-12,-8,-7,-9,-1,-10,4,-12,10,-13,15]"""
2024-09-09 15:26:17,",180,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5438944,0,83,0,128,1,""[83,-80,4,0,-3,14,-3,15,-3,15,-3,15,-3,14,-3,12,-2,10,-2,8,0,6,1,4,3,2,5,0,7,-2,9,-3,11,-3,12,-3,14,-4,14,-3,14,-3,14,-2,13,-1,11,-1,9,-1,8,-1,6,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-9,7,-8,7,-6,6,-5,4,-4,2,-3,0,-2,-3,-3,-5,-3,-7,-4,-9,-5,-11,-7,-12,-8,-12,-9,-12,-10,-11,-10,-10,-10,-9,-10,-8,-8,-7,-6,-6,-4,-4,-2,-3,1,-3,4,-2,6,-2,8]"""
2024-09-09 15:26:17,",181,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5451783,0,83,0,128,1,""[83,-80,4,0,12,-29,14,-29,14,-29,14,-28,13,-26,11,-23,9,-20,6,-17,2,-13,-3,-10,-7,-7,-12,-4,-16,-3,-20,-1,-24,-1,-27,-1,-29,-2,-30,-3,-30,-4,-29,-5,-26,-5,-23,-5,-20,-4,-17,-3,-14,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-22,9,-21,7,-19,4,-16,2,-12,2,-7,2,-2,3,3,6,7,8,10,11,13,15,15,18,15,21,15,23,15,25,13,25,12,24,11,21,9,18,8,14,7,9,7,4,6,-2,6,-7,7,-12,9,-16]"""
2024-09-09 15:26:17,",182,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5464118,0,83,0,128,1,""[83,-80,4,0,-17,1,-18,1,-18,1,-17,1,-16,1,-14,1,-12,1,-9,1,-6,2,-4,3,-1,4,2,5,4,7,6,9,7,10,8,12,8,13,8,14,7,14,6,13,5,12,4,10,4,9,4,7,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,8,7,8,5,8,4,6,3,4,2,2,1,-1,1,-4,2,-6,2,-9,3,-11,5,-12,6,-13,7,-14,8,-14,8,-13,8,-12,7,-11,6,-9,4,-8,2,-6,0,-5,-3,-3,-6,-2,-9,-1,-11,0]"""
2024-09-09 15:26:17,",183,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5474353,0,83,0,128,1,""[83,-80,4,0,-5,15,-5,16,-5,15,-5,15,-5,14,-4,12,-3,10,-2,8,0,5,2,3,4,1,6,-1,8,-2,10,-3,12,-4,13,-4,15,-4,15,-4,15,-3,14,-2,13,-2,11,-1,9,-2,7,-2,6,-3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-6,10,-5,9,-3,7,-2,5,-2,2,-2,-1,-2,-3,-3,-6,-5,-7,-6,-9,-8,-10,-9,-10,-11,-10,-12,-10,-13,-9,-13,-8,-12,-7,-11,-6,-9,-5,-7,-5,-4,-4,-2,-3,1,-3,5,-3,7,-3,10]"""
2024-09-09 15:26:17,",184,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5487328,0,83,0,128,1,""[83,-80,4,0,16,-1,17,-1,17,-1,16,-1,14,-1,13,-1,11,-1,8,-2,5,-3,3,-4,0,-5,-3,-7,-4,-9,-6,-11,-7,-12,-7,-13,-8,-14,-7,-15,-7,-15,-6,-15,-5,-13,-4,-12,-4,-10,-4,-8,-4,-6,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-9,-9,-9,-7,-8,-5,-7,-4,-6,-3,-3,-3,0,-2,3,-3,5,-4,8,-5,10,-6,11,-7,12,-8,13,-9,12,-10,12,-9,11,-8,9,-7,8,-5,6,-3,5,0,3,2,2,5,0,8,0,10,-1]"""
2024-09-09 15:26:17,",185,d8:d8:66:4a:d4:1e,-42,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5501484,0,83,0,128,1,""[83,-80,4,0,-22,23,-24,23,-24,23,-24,21,-22,20,-19,18,-15,15,-11,13,-6,11,-1,9,4,9,10,8,15,9,19,10,22,12,25,14,26,15,26,16,25,17,23,17,20,16,17,14,14,12,13,9,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,22,-10,21,-8,19,-5,15,-3,11,-3,6,-3,1,-5,-4,-8,-8,-11,-11,-15,-13,-19,-14,-23,-13,-26,-13,-29,-12,-30,-10,-29,-9,-28,-7,-25,-7,-21,-6,-16,-7,-11,-7,-5,-9,1,-11,6,-14,11,-16,14]"""
2024-09-09 15:26:17,",186,d8:d8:66:4a:d4:1e,-42,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5514687,0,83,0,128,1,""[83,-80,4,0,34,7,36,8,35,9,34,9,31,8,27,7,23,5,19,2,14,-1,9,-6,5,-11,2,-16,-1,-21,-2,-25,-2,-29,-2,-32,-2,-35,0,-36,1,-35,2,-33,3,-30,3,-26,2,-22,1,-19,-1,-16,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-5,-22,-17,-19,-17,-16,-17,-12,-15,-9,-11,-7,-6,-6,0,-6,6,-7,12,-9,17,-12,21,-15,24,-18,26,-20,27,-22,26,-23,25,-22,22,-20,19,-17,16,-13,14,-7,11,-1,9,5,7,11,6,17,5,22,6]"""
2024-09-09 15:26:17,",187,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5532428,0,83,0,128,1,""[83,-80,4,0,9,7,7,2,5,-4,4,-10,4,-15,4,-19,4,-23,4,-26,4,-28,5,-29,6,-29,6,-28,6,-26,5,-23,4,-20,2,-16,-1,-13,-4,-9,-8,-6,-12,-4,-15,-3,-18,-2,-21,-1,-23,-2,-24,-3,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,5,-11,7,-15,9,-19,9,-23,9,-25,9,-27,8,-27,6,-26,4,-24,2,-21,0,-16,0,-12,0,-7,2,-2,4,3,6,7,9,11,13,15,16,17,18,19,20,20,22,19,23,18,23,17,22,15,20]"""
2024-09-09 15:26:17,",188,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5542686,0,83,0,128,1,""[83,-80,4,0,10,-13,10,-13,11,-13,11,-12,10,-11,9,-10,7,-9,5,-8,2,-6,0,-5,-3,-4,-6,-4,-8,-3,-11,-4,-13,-4,-14,-4,-15,-5,-15,-6,-15,-6,-14,-7,-13,-7,-11,-6,-9,-5,-8,-4,-7,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,1,-12,0,-11,-1,-9,-2,-7,-1,-4,0,-2,1,0,3,2,5,3,7,4,9,4,11,4,13,4,14,3,15,3,15,2,14,2,12,1,10,1,8,2,5,2,2,3,-1,4,-3,5,-6,6,-8]"""
2024-09-09 15:26:17,",189,d8:d8:66:4a:d4:1e,-39,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5555335,0,83,0,128,1,""[83,-80,4,0,8,31,7,32,7,32,6,31,6,28,6,25,5,20,5,15,6,10,7,4,8,-1,10,-6,12,-11,15,-15,18,-17,20,-19,22,-21,24,-20,24,-19,23,-18,21,-16,19,-13,16,-12,12,-11,10,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-6,14,-21,14,-19,14,-15,12,-12,9,-9,5,-7,-1,-5,-6,-3,-12,-3,-17,-4,-22,-6,-25,-8,-27,-11,-29,-12,-29,-14,-28,-14,-26,-14,-24,-13,-20,-11,-16,-8,-12,-4,-8,0,-4,5,-1,10,1,15,2,19]"""
2024-09-09 15:26:17,",190,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5565584,0,83,0,128,1,""[83,-80,4,0,-10,-9,-8,-3,-7,2,-7,8,-6,13,-6,17,-7,21,-7,23,-8,25,-8,26,-8,27,-9,26,-9,24,-8,22,-6,19,-4,15,-1,12,2,9,6,6,10,4,13,3,16,2,19,2,21,3,22,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-5,10,-7,13,-9,17,-10,21,-10,24,-9,26,-7,26,-5,25,-3,23,-2,20,-1,16,0,11,-1,6,-2,1,-4,-3,-7,-8,-10,-11,-14,-14,-17,-16,-20,-18,-22,-18,-24,-18,-24,-17,-24,-16,-23,-14,-22]"""
2024-09-09 15:26:17,",191,d8:d8:66:4a:d4:1e,-43,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5575593,0,83,0,128,1,""[83,-80,4,0,32,-11,34,-10,34,-10,33,-9,31,-8,27,-7,22,-7,17,-8,12,-8,6,-10,0,-12,-6,-14,-11,-17,-14,-20,-17,-23,-18,-26,-19,-28,-19,-30,-17,-30,-15,-29,-13,-27,-11,-24,-10,-20,-9,-16,-9,-13,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-27,-7,-25,-8,-21,-10,-17,-9,-12,-7,-9,-3,-5,2,-2,7,-1,13,0,18,-1,23,-2,27,-4,30,-6,32,-8,33,-9,31,-10,29,-9,26,-8,22,-5,17,-2,12,2,8,7,4,12,-1,17,-4,22,-6]"""
2024-09-09 15:26:17,",192,d8:d8:66:4a:d4:1e,-42,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5591135,0,83,0,128,1,""[83,-80,4,0,-9,12,-3,9,4,8,10,7,16,6,21,6,26,6,29,7,31,7,32,8,32,8,31,9,29,9,26,8,23,6,18,4,15,0,11,-4,8,-9,6,-13,5,-17,4,-21,5,-24,6,-27,7,-28,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-9,-8,-11,-11,-14,-15,-16,-19,-17,-23,-16,-27,-15,-29,-13,-30,-10,-30,-7,-28,-5,-24,-4,-19,-4,-14,-4,-8,-6,-2,-8,4,-11,9,-15,14,-18,18,-21,21,-24,23,-25,24,-26,24,-26,23,-25,21,-24,19]"""
2024-09-09 15:26:17,",193,d8:d8:66:4a:d4:1e,-39,11,1,0,0,0,1,0,0,0,0,-96,0,6,0,5604614,0,83,0,128,1,""[83,-80,4,0,22,22,22,24,22,24,21,23,20,21,18,18,16,15,13,11,11,6,8,1,7,-5,5,-11,5,-16,5,-20,5,-24,6,-27,7,-29,9,-30,9,-30,10,-28,10,-25,9,-22,7,-19,5,-16,3,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,5,-26,6,-24,7,-21,7,-16,5,-12,2,-8,-2,-4,-6,-1,-12,1,-17,3,-21,4,-25,3,-29,2,-31,1,-32,0,-31,-1,-29,-2,-26,-2,-23,-2,-18,-1,-13,1,-7,3,-2,6,3,8,8,11,11,14]"""
2024-09-09 15:26:17,",194,d8:d8:66:4a:d4:1e,-43,11,1,1,0,0,1,0,0,0,0,-96,0,6,0,5626389,0,83,0,128,1,""[83,-80,4,0,-4,32,-5,33,-6,33,-6,32,-5,30,-4,27,-3,23,-1,18,2,13,5,9,8,4,12,0,16,-3,20,-6,24,-7,27,-8,30,-8,31,-8,31,-7,30,-5,27,-4,24,-3,21,-3,17,-3,14,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,18,-19,18,-17,17,-13,15,-10,12,-8,7,-6,1,-5,-5,-5,-11,-6,-16,-8,-20,-11,-23,-14,-25,-17,-26,-19,-26,-21,-24,-22,-22,-21,-20,-19,-17,-17,-14,-13,-11,-8,-9,-3,-7,3,-6,9,-5,15,-4,19]"""
